First Name,Last Name,ID,Height,Eye Color,Hair Color,Gender,Skin Color,Social,Processing,Decision,Tactics
Steven,House,0009459,0.95,0.23,0.39,0.22,0.9,0.54,0.87,0.13,0.99
Sariah,Fletcher,0009460,0.92,0.4,0.1,0.23,0.5,0.06,0.21,0.58,0.81
Jay,Parrish,0009461,0.66,0.69,0.11,0.56,0.14,1,0.79,0.37,0.02
Tiana,Velez,0009462,0.25,0.41,0.01,0.05,0.45,0.28,0.63,0.74,0.38
Kareem,Randolph,0009463,0.21,0.08,0.39,0.83,0.43,0.83,0.95,0.57,0.26
Kailey,Lam,0009464,0.9,0.13,0.48,0.11,0.58,0.54,0.14,0.3,0.08
Bodie,Calhoun,0009465,0.23,0.23,0.33,0.66,0.12,0.34,0.28,0.87,0.17
Thalia,Davidson,0009466,0.84,1,0.19,0.3,0.83,0.23,0.7,0.29,0.99
Dante,Norton,0009467,0.81,0.13,0.95,0.45,0.3,0.37,0.4,0.33,0.97
Kylee,Nicholson,0009468,0.94,0.73,0.8,0.12,0.28,0.1,0.28,0.67,0.71
Rodrigo,Rivera,0009469,0.16,0.83,0.35,0.96,0.86,0.66,0.93,0.25,0.61
Lillian,Wyatt,0009470,0.88,0.82,0.19,0.34,0.81,0.31,0.1,0.41,0.23
Sam,Campos,0009471,0.87,0.7,0.46,0.06,0.88,0.66,0.75,0.29,0.11
Sutton,Schaefer,0009472,0.64,0.59,0.5,0.16,0.64,0.67,0.4,0.62,0.82
Ishaan,Short,0009473,0.69,0.35,0.19,0.3,0.29,0.02,0.79,0.84,0.25
Cheyenne,Pacheco,0009474,0.36,0.53,0.31,0.47,0.4,0.31,0.1,0.89,0.95
Erik,Thomas,0009475,0.35,0.01,0.03,0.24,0.97,0.2,0.36,0.87,0.95
Elizabeth,Mosley,0009476,0.91,0.4,0.43,0.84,0.99,0.93,0.89,0.32,0.87
Rayden,Little,0009477,0.66,0.3,0.99,0.27,0.04,0.62,0.36,0.91,0.39
Harley,Castaneda,0009478,0.36,0.89,0.05,0.81,0.61,0.32,0.99,0.77,0.78
Collin,Armstrong,0009479,0.71,0.2,0.29,0.1,0.07,0.61,0.17,0.48,0.6
Presley,Caldwell,0009480,0.05,0.86,0.56,0.41,0.47,0.19,0.73,0.51,0.67
Rylan,Wolf,0009481,0.14,0.49,0.89,0,0.76,0.04,0.63,0.31,0.72
Jolene,Stevens,0009482,0.05,0.82,0.52,0.91,0.98,0.08,0.38,0.66,0.91
Zachary,Valentine,0009483,0.35,0.38,0.73,0.34,0.95,0.54,0.07,0.01,0.94
August,Owens,0009484,0.04,0.72,0.3,0.56,0.85,0.21,0.54,0.48,0.05
Adriel,Christian,0009485,0.82,0.28,0.02,0.72,0.74,0.35,0.92,0.6,0.17
Anahi,Shannon,0009486,0.03,0.26,0.12,0.01,1,0.52,0.41,0.96,0.05
Eliel,Dixon,0009487,0.67,0.19,0.96,0.95,0.71,0.13,0.86,0.14,0.6
Blakely,Levy,0009488,0.23,0.36,0.82,0.37,0.24,0.35,0.96,0.05,0.3
Harold,Reyes,0009489,0.5,0.27,0.32,0.72,0.85,0.85,0.94,0.98,0.03
Audrey,Stafford,0009490,0.84,0.58,0.51,0.14,0.4,0.29,1,0.35,0.71
Alfredo,Anthony,0009491,0.64,0.13,0.22,0.8,0.84,0.43,0.29,0.1,0.39
Macy,McKee,0009492,0.95,0.61,0.62,0.19,0.64,0.51,1,0.91,0.6
Bjorn,Boyd,0009493,0.04,0.26,0.11,0.57,0.43,0.68,0.47,0.98,0.43
Georgia,Buchanan,0009494,0.42,1,0.47,0.65,0.15,0.59,0.56,0.27,0.39
Enrique,Thornton,0009495,0.13,0.4,0.42,0.05,0.57,0.22,0.26,0.39,0.11
Haisley,Quinn,0009496,0.56,0.85,0.7,0.01,0.4,0.74,0.59,0.97,0.5
Rhys,McDowell,0009497,0.9,0.34,0.83,0.98,0.31,0.22,0.69,0.35,0.1
Rayna,Horn,0009498,0.15,0.39,0.09,0.15,0.09,0.48,0.02,0.99,0.14
Wilson,Cross,0009499,0.22,0.5,0.64,0.99,0.73,0.74,0.09,0.37,0.19
Nayeli,Moody,0009500,0.11,0.18,0.89,0.88,0.08,0.04,0.99,0.16,0.78
Ryland,Chandler,0009501,0.28,0.69,0.33,0.04,0.2,0.42,0.18,0.15,0.99
Viviana,Hahn,0009502,0.11,0.31,0.96,0.31,0.07,0.02,0.65,0.72,0.8
Kabir,Phelps,0009503,0.14,0.59,0.28,0.3,0.55,0.11,0.68,0.05,0.18
Laney,Whitney,0009504,0.39,0.05,0.35,0.44,0.07,0.41,0.34,0.62,0.33
Jeffery,Chambers,0009505,0.13,0.72,0.51,0.86,0.94,0.12,0.99,0.32,0.31
Makayla,Vang,0009506,0.98,0.84,0.28,0.34,0.59,0.9,0.12,0.25,0.49
Jimmy,Juarez,0009507,0.25,0.19,0.92,0.51,0.64,0.15,0.75,0.58,0.02
Juliet,Bradley,0009508,0.8,0.25,0.51,0.53,0.8,0.6,0.47,0.87,0.39
Richard,Landry,0009509,0.85,0.57,0.62,0.58,0.38,0.83,0.73,0.03,0.38
Brynleigh,Parks,0009510,0.71,0.9,0.1,0.95,0.69,0.08,0.63,0.95,0.61
Gianni,Chavez,0009511,0.24,0.02,0.51,0.83,0.63,0.83,0.74,0.39,0.02
Nevaeh,Blanchard,0009512,0.55,0.4,0.47,0.63,0.45,0.67,0.14,0.93,0.88
Adler,Zuniga,0009513,0.74,0.13,0.63,0.68,0.46,0.79,0.42,0.75,0.06
Leslie,Walters,0009514,0.37,0.89,0.85,0.5,0.11,0.39,0.75,0.11,0.18
Colson,Benjamin,0009515,1,0.89,0,0.99,0.98,0.27,0.36,0.05,0.82
Jianna,Beil,0009516,0.04,0.5,0.42,0.95,0.47,0.4,0.84,0.04,0.51
Ariel,Higgins,0009517,0.21,0.6,0.2,0.94,0.82,0.93,0.04,0.59,0.5
Leighton,Black,0009518,0.56,0.65,0.27,0.27,0.79,0.16,0.29,0.71,0.48
Matteo,Collins,0009519,0.7,0.45,0.71,0.25,0.86,0.51,0,0.69,0.25
Kinsley,Cardenas,0009520,0.18,0.12,0.95,0.88,0.88,0.14,0.28,0.29,0.78
Johnathan,Rodriguez,0009521,0.17,0.16,0.38,0.03,0.46,0.42,0.93,0.98,0.44
Evelyn,Bradley,0009522,0.09,0.2,0.08,0.67,0.33,0.66,0.25,0.06,0.09
Richard,McFarland,0009523,0.95,0.07,1,0.6,0.61,0.96,0.58,0.96,0.21
Annika,Byrd,0009524,0.35,0.82,0.45,0.8,0.86,0.03,0.09,0.59,0.53
Cristian,Parra,0009525,0.96,0.15,0.13,0.53,0.06,0.91,0.51,0.39,0.19
Dalary,Avila,0009526,0.13,0.47,0.6,0.59,0.98,0.56,0.16,0.59,0.82
Jaylen,Zavala,0009527,0.6,0.09,0.04,0.9,0.68,0.72,0.55,0.08,0.34
Liv,Murray,0009528,0.65,0.64,0.49,0.2,0.22,0.77,0.96,0.77,0.04
Ashton,Mejia,0009529,0.78,0.31,0.07,0.9,0.1,0.83,0.24,0.77,0.95
Saylor,Huynh,0009530,0.04,0.82,0.54,0.02,0.04,0.16,0.89,0.91,0.5
Layton,Ballard,0009531,0.53,0.23,0.98,0.57,0.56,0.98,0.63,0.06,0.25
Alejandra,Meyer,0009532,0.09,0.48,0.32,0.4,0.16,0.85,0.08,0.44,0.97
Tristan,Long,0009533,0.26,0.66,0.06,0.16,0.19,0.06,0.61,0.59,0.67
Jade,Skinner,0009534,0.22,0.71,0.53,0.54,0.69,0.27,0.4,0.13,0.71
Ridge,Cano,0009535,0.82,0.33,0.55,0.76,0.21,0.36,0.08,0.25,0.87
Egypt,Chavez,0009536,0.72,0.37,0.56,0.67,0.7,0.29,0.85,0.42,0.03
Ian,Hayden,0009537,0.59,0.91,0.31,0.58,0.8,0.82,0.44,0.58,0.55
Avayah,Chung,0009538,0.82,0.61,0.19,0.29,0.84,0.17,0.7,0.53,0.82
Ira,Bradley,0009539,0.83,0.47,0.23,0.6,0.45,0.82,0.7,0.35,0.12
Vanessa,McCullough,0009540,0.57,0.35,0.98,0.96,0.83,0.43,0.46,0.47,0.92
Briar,Murillo,0009541,0.54,0.95,0.84,0.49,0.93,0.33,0.48,0.98,0.12
Mikaela,Rios,0009542,0.15,1,0.44,0.19,0.8,0.29,0.76,0.55,0.47
Israel,McCormick,0009543,0.85,0.94,0.25,0.69,0.98,0.1,0.72,0.3,0.21
Macie,Hardy,0009544,0.78,0.82,0.2,0.42,0.4,0.92,0.55,0.73,0.56
Jayceon,Robinson,0009545,0.48,0.09,0.17,0.63,0.25,0.52,0.62,0.38,0.09
Nora,McKay,0009546,0.39,0.07,0.97,0.16,0.01,0.18,0.05,0.68,0.11
Joey,Sweeney,0009547,0.42,0.87,0.34,0.27,0.34,0.47,0.64,0.72,0.57
Yara,Warren,0009548,0.37,0.59,0,0.08,0.2,0.32,0.3,0.6,0.76
Abel,McMahon,0009549,0.8,0.89,0.23,0.5,0.52,0.02,0.36,0.59,0.77
Belen,Goodwin,0009550,0.28,0.51,0.54,0.33,0.15,0.92,0.89,0.01,0.8
Kaison,Espinoza,0009551,0.72,0.24,0.71,0.59,0.41,0.33,0.26,0.53,0.95
Lucille,Brewer,0009552,0.98,0.89,0.5,0.1,0.23,0.87,0.42,0.54,0.41
Cruz,Foster,0009553,0.01,0.87,0.07,0.44,0.4,0.88,0.79,0.77,0.92
Brielle,Jacobs,0009554,0.13,0.07,0.39,0.94,0.43,0.83,0.51,0.45,0.22
Bryan,Odom,0009555,0.17,0.14,0.4,0.68,0.61,0.7,0.86,0.22,0.46
Laylani,Meyer,0009556,0.49,0.98,0.47,0.18,0.64,0.66,0.92,0.95,0.28
Tristan,Finley,0009557,0.88,0.8,0.08,0.19,0.43,0.88,0.56,0.8,0.08
Jovie,Nelson,0009558,0.99,0.54,0.25,0.37,0.45,0.31,0.67,0.14,0.49
Dylan,Nelson,0009559,0.99,0.4,0.88,0.38,0.77,0.42,0.87,0.84,0.76
Everly,Parks,0009560,0.93,0.28,0.37,0.37,0.2,0.27,0.9,0.14,0.95
Gianni,Phelps,0009561,0.41,0.97,0.2,0.9,0.2,0.75,0.03,0.53,0.65
Laney,Ford,0009562,0.1,0.19,0.75,0.42,0.38,0.82,0.55,0.07,0.5
Luis,Underwood,0009563,0.41,0.97,0.11,0.01,0.82,0.03,0.98,0.86,0.16
Ensley,Roach,0009564,0.75,0.52,0.2,0.8,0.63,0.97,0.48,0.21,0.77
Caspian,Gould,0009565,0.37,0.46,0.97,0.73,0.95,0.75,0.97,0.73,0.94
Violeta,Frederick,0009566,0.32,0.49,0.26,0.73,0.27,0.46,0.27,0.33,0.46
Kase,Chapman,0009567,0.26,0.81,0.54,0.8,0.81,0.84,0.71,0.56,0.89
Zuri,Dorsey,0009568,0.32,0.66,0.16,0.71,0.03,0.63,0.23,0.19,0.73
Enoch,Jackson,0009569,0.81,0.98,0,0.36,0.65,0.51,0.87,0.62,0.42
Avery,Hendricks,0009570,0.62,0.72,0.11,0.99,0.14,0.83,0.96,0.79,0.97
Dash,Harrington,0009571,0.84,0,0.53,0.09,0.58,0.05,0.09,0.02,0.12
Legacy,McKee,0009572,0.74,0.86,0.48,0.34,0.88,0.8,0.69,0.97,0.06
Bjorn,Compton,0009573,0.22,0,0.43,0.73,0.68,0.21,0.81,0.28,0.07
Elina,Baxter,0009574,0.13,0.82,0.67,0.11,0.91,0.09,0.74,0.1,0.27
Tomas,Huber,0009575,0.53,0.45,0.67,0.15,0.54,0.65,0.29,0.45,0.85
Raquel,Esparza,0009576,0.02,0.27,0.35,0.58,0.18,0.79,0.2,0.36,0.81
Carl,Warren,0009577,0.97,0.64,0.73,0,0.2,0.19,0.34,0.31,0.37
Sloane,Horn,0009578,0.71,0.56,0.36,0.54,0.39,0.25,0.57,0.41,0.98
Wilson,Salgado,0009579,0.21,0.96,0.34,0.02,0.54,0.47,0.98,0.02,0.27
Avalynn,Huang,0009580,0.06,0.38,0.66,0.95,0.78,0.35,0.48,0.68,0.11
Ayaan,Barron,0009581,0.86,0.99,0.1,0.17,0.48,0.52,0.38,0.69,0.68
Anya,Jones,0009582,0.35,0.67,0.51,0.41,0.89,0.95,0.25,0.11,0.81
William,Love,0009583,0.7,0.3,0.68,0.48,0.11,0.36,0.92,0.99,0.85
Avianna,Ellis,0009584,0.17,0.56,0.52,0.64,0.86,0.42,0.11,0.09,0.08
Cole,Trevino,0009585,0.45,0.92,0.46,0.12,0.07,0.88,0.35,0.71,0.99
Priscilla,Bass,0009586,0.54,0.62,0.79,0.8,0.08,0.45,0.19,0.79,0.77
Landen,Watkins,0009587,0.07,0.79,0.23,0.3,0.84,0.52,0.48,0.54,0.43
Lola,Mendez,0009588,0.31,0.29,0.92,0.31,0.13,0.09,0.45,0.96,0.94
Arthur,Murray,0009589,0.55,0.13,0.58,0.47,0.99,0.25,0.92,0.05,0.91
Faith,Dickson,0009590,0.21,0.94,0.75,0.03,0.29,0.05,0.72,0.34,0.05
Maxton,Clarke,0009591,0.06,0.11,0.62,0.09,0.84,0.35,0.84,0.08,0.93
Kaitlyn,Arellano,0009592,0.19,0.11,0.5,0.5,0.46,0.69,0.4,0.54,0.64
Kellan,McCormick,0009593,0.44,0.87,0.55,0.42,0.4,0.85,0.05,0.92,0.54
Macie,Webb,0009594,0.77,0.24,0.14,0.83,0.27,0.01,0.71,0.43,0.84
Lorenzo,Hoover,0009595,0.31,0.13,0.57,0.33,0.98,0.27,0.24,0.46,0.8
Virginia,Deleon,0009596,0.85,0.95,0.33,0.74,0.45,0.02,0.33,0.04,0.37
Nasir,Villa,0009597,0.86,0.09,0.97,0.59,0.29,0.3,0.86,0.27,0.18
Johanna,Fernandez,0009598,0.45,0.29,0.27,0.84,0.86,0.78,0.52,0.41,0.16
Bentley,Fisher,0009599,0.81,0.66,0.97,0.88,0.25,0.55,0.93,0.16,0.31
Arya,McKinney,0009600,0.19,0,0.17,0.01,0.66,0.37,0.11,0.02,0.05
Romeo,Blackwell,0009601,0.66,0.01,0.72,0.56,0.12,0.55,0.03,0.94,0.4
Saoirse,Spence,0009602,0.36,0.66,0.47,0.3,0.08,0.43,0.11,0.5,0.56
Cillian,Serrano,0009603,0.25,0.18,0.33,0.65,0.88,0.09,0.54,0.68,0.6
Allie,Hernandez,0009604,0.25,0.62,0.67,0.12,0.55,0.59,0.03,0.08,0.12
Mason,Whitehead,0009605,0.18,0.36,0.92,0.4,0.66,0.38,0.59,0.67,0.96
Sylvie,Saunders,0009606,0.26,0.58,0.68,0.16,0.05,0.34,0.88,0.38,0.55
Kasen,Dodson,0009607,0.92,0.78,0.7,0.44,0.59,0.54,0.07,0.02,0.19
Etta,Bernal,0009608,0.02,0.4,0.12,0.52,0,0.6,0.26,0.81,0.88
Eithan,Hanson,0009609,0.96,0.26,0.86,0.86,0.4,0.97,0.01,0.76,0.77
Mariana,Hendrix,0009610,0.59,0.71,0.94,0.16,0.51,0.39,0.35,0.06,0.16
Korbyn,Best,0009611,0.67,0.23,0.89,0.45,0.2,0.96,0.98,0.91,0.55
Lexie,Buck,0009612,0.1,0.02,0.56,0.39,0.16,0.02,0.86,0.63,0.8
Jon,Pitts,0009613,0.98,0.86,0.11,0.53,0.65,0.94,0.69,0.66,0.78
Nala,Zuniga,0009614,0.5,0.37,0.5,0.15,0.22,0.42,0.97,0.49,0.18
Sincere,Horton,0009615,0.74,0.26,0.24,0.45,0.19,0.25,0.4,0.16,0.4
Aitana,Gentry,0009616,0.62,0.06,0.15,0.94,0.71,0.89,0.19,0.33,0.77
Magnus,Espinoza,0009617,0.24,0.87,0.46,0.12,0.29,0.16,0.51,0.79,0.75
Lucille,Cochran,0009618,0,0.09,0.12,0.24,0.23,0.18,0.17,0.34,0.63
Danny,Fields,0009619,0.47,0.91,0.38,0.98,0.32,0.14,0.4,0.86,0.23
Annie,Sawyer,0009620,0.18,0.42,0.46,0.8,0.1,0.66,0.64,0.8,0.14
Jefferson,Duncan,0009621,0.51,0.37,0.75,0.24,0.3,0.17,0.73,0.86,0.49
Elise,Le,0009622,0.87,0.55,0.06,0.25,0.97,0.29,0.52,0.62,0.7
Damien,Xiong,0009623,0.31,0.44,0.11,0.34,0.05,0.25,0.03,0.31,0.93
Amayah,Ferguson,0009624,0.28,0.99,0.89,0.31,0.2,0.32,0.42,0.72,0.83
Miguel,Crane,0009625,0.04,0.07,0.37,0.31,0,1,0.79,0.87,0.17
Della,Cohen,0009626,0.58,0.69,0.15,0.84,0.17,0.4,0.94,0.27,0.06
Killian,Phan,0009627,0.05,0.64,0.09,0.48,0.3,0.54,0.3,0.64,0.99
Elsa,Carroll,0009628,0.9,0.1,0.37,0.93,0.35,0.76,0.87,0.46,0.3
Oscar,Buckley,0009629,0.4,0.59,0.13,0.15,0.31,0.95,0.29,0.19,0.92
Theodora,Bullock,0009630,0.39,0.14,0.35,0.28,0.9,0.13,0.01,0.91,0.55
Ben,Saunders,0009631,0.39,0.22,0.69,0.68,0.59,0.2,0.38,0.33,0.75
Meadow,Harrell,0009632,0.43,0.46,0.65,0.06,0.13,0.35,0.89,0.06,0.39
Nelson,Rivas,0009633,0.28,0.46,0.33,0.4,0.31,0.36,0.37,0.28,0.01
Averie,Costa,0009634,0.42,0.22,0.62,0.34,0.68,0.55,0.24,0.52,0.18
Kenji,Morgan,0009635,0.79,0.4,0.34,0.71,0.02,0.56,0.22,0.89,0.7
Delilah,Cherry,0009636,0.11,0.99,0.26,0.72,0.67,0.52,0.23,0.89,0.55
Rome,Shaw,0009637,0.82,0.26,0.38,0.69,0.67,0.6,0.85,0.63,0.52
Emersyn,Lara,0009638,0.04,0.33,0.32,0.05,0.89,0.26,0.61,0.84,0.13
Caiden,Valentine,0009639,0.1,0.97,0.3,0.45,0.07,0.1,0.05,0.26,0.77
August,Benson,0009640,0.76,0.23,0.8,0.14,0.18,0.15,0.42,0.82,0.56
Desmond,Levy,0009641,0.11,0.71,0.27,0.04,0.41,0.95,0.91,0.24,0.06
Flora,Zimmerman,0009642,0.07,0.57,0.46,0.28,0.59,0.28,0.95,0.15,0.95
Sergio,Elliott,0009643,0.11,0.95,0.19,0.76,0.77,0.52,0.6,0.71,0.17
Noelle,Jennings,0009644,0.23,0.65,0.12,0.78,0.79,0.45,0.74,0.31,0.9
Corbin,Benson,0009645,0.52,0.92,0.55,0.24,0.32,0.93,0.42,0.25,0.05
Collins,Delgado,0009646,0.21,0.44,0.89,0.66,0.06,0.35,0.01,0.32,0.14
Colt,Greene,0009647,0.76,0.33,0.58,0.43,0.18,0.93,0.1,0.14,0.56
Selena,Carson,0009648,0.63,0.11,0.55,0.47,0.07,0.09,0.69,0.36,0.05
Ares,Ibarra,0009649,0.12,0.03,0.65,0.5,0.35,0.28,0.64,0.24,0.28
Madilynn,Howell,0009650,0.73,0.34,0.05,0.55,0.89,0.89,0.24,0.01,0.59
Bradley,Sanchez,0009651,0.81,0.01,0.03,0.62,0.58,0.31,0.31,0.38,0.79
Aria,Cross,0009652,0.36,0.99,0.32,0.08,0.6,0.63,0.44,0.48,0.48
Fabian,Hayden,0009653,0.77,0.22,0.8,0.25,0.13,0.67,0.08,0.31,0.73
Avayah,Cobb,0009654,0.35,0.58,0.9,0.2,0.17,0.8,0.7,0.83,0.44
Raphael,Lamb,0009655,0.39,0.25,0.57,0.56,0.42,0.1,0.26,0.97,0.1
Amaia,Reyes,0009656,0.6,0.85,0.11,0.99,0.58,0.17,0.23,0.56,0.47
Eli,Avila,0009657,0.03,0.06,0.24,0.34,0.13,0.05,0.16,0.53,0.14
Amiyah,Castro,0009658,0.32,0.66,0.7,0.28,0.83,0.75,0.12,0.01,0.99
Jasper,Washington,0009659,0.83,0.17,0.46,0.17,0.36,0.75,0.51,0.66,0.05
Valerie,McMahon,0009660,0.13,0.15,0.34,0.46,0.47,0.43,0.68,0.82,0.18
Jakob,Bradshaw,0009661,0.38,0.69,0.29,0.38,0.26,0.46,0.07,0.5,0.25
Berkley,Castro,0009662,0.66,0.7,0.41,0.39,0.17,0.28,0.33,0.83,0.23
Jasper,Bond,0009663,0.25,0.04,0.31,0.32,0.25,0.94,0.63,0.54,0.3
Alena,Ingram,0009664,0.88,0.28,0.18,0.13,0.24,0.68,0.67,0.78,0.52
Tripp,Villanueva,0009665,0.47,0.29,0.38,0.71,0.5,0.37,0.97,0.31,0.74
Monroe,Lloyd,0009666,0.99,0.91,1,0.93,0.92,0.27,0.56,0.4,0
Zaire,Herman,0009667,0.25,0.21,0.55,0.96,0.86,0.15,0.38,0.88,0.76
Paulina,Matthews,0009668,0.28,0.87,0.44,0.56,0.17,0.05,0.7,0.76,0.97
Preston,Blackburn,0009669,0.71,0.22,0.1,0.91,0.81,0.73,0.06,0.18,0.34
Frida,Price,0009670,0.91,0.42,0.48,0.62,0.47,0.64,0.58,0.81,0.42
Brooks,Gibbs,0009671,0.65,0.83,0.47,0.08,0.89,0.07,0.51,0.31,0.22
Carter,Mays,0009672,0.12,0.61,0.35,0.09,0.9,0.53,0.81,0.16,0.44
Jadiel,Spence,0009673,0.07,0.65,0.63,0.18,0.84,0.84,0.5,0.22,0.29
Aislinn,Cobb,0009674,0.23,0.06,0.87,0.4,0.47,0.17,0.3,0.06,0.42
Raphael,Valentine,0009675,0.51,0.92,0.9,0.45,0.18,0.26,0.52,0.07,0.87
August,Reilly,0009676,0.5,0.01,0.11,0.26,0.46,0.22,0.86,0.77,0.68
Alvaro,Gregory,0009677,0.44,0.78,0.12,0.13,0.79,0.15,0.25,0.88,0.06
Alaya,Tyler,0009678,0.69,0.04,0.63,0.27,0.7,0.29,0.13,0,0.44
Emmitt,Johnson,0009679,0.5,0.29,0.88,0.79,0.69,0.84,0.29,0.73,0.26
Emma,Moreno,0009680,0.05,0.76,0.02,0.84,0.58,0.53,0.23,0.02,0.99
Myles,Marks,0009681,0.77,0.41,0.03,0.08,0.16,0.57,0.36,0.17,0.79
Monica,McIntyre,0009682,0.63,0.29,0.26,0.51,0.03,0.32,0.64,0.87,0.51
Eliseo,Davis,0009683,0.34,0.97,0.53,0.75,0.93,0.4,0.08,0.64,0.38
Mia,Schneider,0009684,0.8,0.27,0.55,0.25,0.91,0.18,0.1,0.39,0.92
Raymond,Faulkner,0009685,0.02,0.82,0.58,0.52,0.79,0.31,0.66,0.85,0.9
Ansley,Bonilla,0009686,0.12,0.43,0.78,0.77,0.24,0.34,0.6,0.41,0.43
Aden,Edwards,0009687,0.77,0.94,0.66,0.54,0.87,0.15,0.51,0.28,0.84
Ivy,Wyatt,0009688,0.81,0.12,0.23,0.49,0.44,0.97,0.97,0.39,0.07
Sam,Tran,0009689,0.84,0.58,0.98,0.09,0.57,0.94,0.46,0.09,0.39
Kylie,Calhoun,0009690,0.81,0.52,0.49,0.55,0.97,0.32,0.31,0.52,0.18
Gary,Chung,0009691,0.11,0.06,0.7,0.14,0.54,0.28,0.42,0.77,0.98
Rivka,Contreras,0009692,0.26,0.78,0.15,0.52,0.97,1,0.11,0.36,0.44
Emilio,Rubio,0009693,0.54,0.32,0.73,0.55,0.41,0.09,0.4,0.48,0.49
Hadassah,Robbins,0009694,0.57,0.93,0.37,0.15,0.73,0.6,0.66,0.88,0.05
Joelle,Reynolds,0009695,0.51,0.65,0.32,0.93,0.55,0.83,0.95,0.04,0.89
Vincent,Richard,0009696,0.57,0.85,0.33,0.04,0.91,0.87,0.58,0.82,0.59
Davina,Phelps,0009697,0.76,0.33,0.02,0.91,0.94,0.14,0.89,0.27,0.7
Hamza,Dougherty,0009698,0.36,0.41,0.62,0.23,0.24,0.29,0.4,0.48,0.04
Alisson,McKinney,0009699,0.88,0.22,0.55,0.33,0.76,0.05,0.52,0.39,0.34
Romeo,White,0009700,0.88,0.36,0.77,0.5,0.52,0.36,0.84,0.77,0.61
Layla,Burns,0009701,0.45,0.86,0.46,0.22,0.99,0.23,0.97,0.37,0.08
August,Salas,0009702,0.95,0.06,0.29,0.5,0.42,0.4,0.8,0.44,0.3
Amber,Callahan,0009703,0.29,0.76,0.47,0.8,0.12,0.55,0.97,0.88,0.1
Quinton,Hubbard,0009704,0.34,0.74,0.11,0.8,0.5,0.57,0.24,0.49,0.84
Rosie,Terry,0009705,0.48,0.87,0.08,0.91,0.98,0.57,0.25,0.2,0.51
Armani,Swanson,0009706,0.41,0.55,0.54,0.49,0.36,0.06,0.03,0.07,0.65
Helen,Fisher,0009707,0.13,0.82,0.87,0.91,0.15,0.39,0.68,0.79,0.24
Gael,Reyes,0009708,0.57,0.7,0.07,0.42,0.42,0.1,0.43,0.02,0.5
Audrey,Simpson,0009709,0.37,0.45,0.11,0.57,0.59,0.42,0.95,0.12,0.51
Elliott,Acosta,0009710,0.57,0.24,0.73,0.44,0.06,0.8,0.96,0.26,0.14
Kaia,Walker,0009711,0.67,0.31,0.01,0.3,0.75,0.73,0.23,0.03,0.83
Luke,Cisneros,0009712,0.29,0.42,0.72,0.9,0.73,0.37,0.74,0.85,0.08
Janelle,Brewer,0009713,0.21,0.3,0.94,0.58,0.94,0.29,0.08,0.76,0.88
Cruz,Freeman,0009714,0.67,0.59,0.74,0.96,0.62,0.6,0.79,0.57,0.2
Norah,Hall,0009715,0.54,0.07,0.54,0.16,0.49,0.74,0.76,0.28,0.24
Thomas,Bernal,0009716,0.7,0.22,0.97,1,0.37,0.76,0.03,0.51,0.45
Emmeline,Black,0009717,0.5,0.13,0.9,0.39,0.01,0.69,0.9,0.87,0.78
Matteo,Turner,0009718,0.95,0.58,0.81,0.8,0.86,0.09,0.48,0.12,0.63
Brooklyn,Thomas,0009719,0.59,0.06,0.74,0.01,0.17,0.77,0.51,0.24,0.02
Logan,Hawkins,0009720,0.79,0.87,0.95,0.6,0.89,0.48,0.97,0,0.18
Ariel,McCann,0009721,0.39,0.07,0.02,0.59,0.97,0.64,0.13,0.65,0.85
Heath,Harmon,0009722,0.99,0.98,0.61,0.1,0.88,0.84,0.36,0.64,0.23
Maren,Cantrell,0009723,0.56,0.37,0.65,0.07,0.8,0.11,0.73,0.86,0.38
Harris,Rojas,0009724,0.58,0.98,0.55,0.37,0.02,0.94,0.48,0.81,0.35
Adaline,Pope,0009725,0.66,0.18,0.37,0.53,0.4,0.39,0.87,0.69,0.59
Gunnar,Evans,0009726,0.73,0.54,0.73,0.74,0.3,0,0.09,0.94,0.64
Eliana,Mendoza,0009727,0.97,0.69,0.21,0.49,0.93,0.87,0.73,0.01,0.38
Dominic,Blevins,0009728,0.67,0.43,0.23,0.74,0.55,0.14,0.61,0.93,0.17
Aila,Reyna,0009729,0.04,0.13,0.7,0.28,0.73,0.32,0.12,0.79,0.07
Reginald,Shields,0009730,0.71,0.78,0.27,0.02,0.84,0.5,0.64,0.7,0.78
Analia,Leblanc,0009731,0.99,0.5,0.33,0.78,0.83,0.74,0.38,0.27,0.53
Braden,Harris,0009732,0.14,0.4,0.57,0.37,0.76,0.88,0.54,0.29,0.95
Penelope,Cain,0009733,0.36,0.69,0.95,0.03,0.59,0.18,0.91,0.31,0.56
Benson,Vincent,0009734,0.83,0.2,0.91,0.68,0.29,0.21,0.46,0.79,0.59
Allyson,Quinn,0009735,0.63,0.23,0.84,0.4,0.46,0.57,0.08,0.77,0.56
Rhys,Day,0009736,0.44,0.65,0.87,0.52,0.37,0.03,0.9,0.58,0.05
Hayden,Brady,0009737,0.39,0.37,0.72,0.01,0.51,0.42,0.62,0.93,0.62
Reed,McDaniel,0009738,0.08,0.79,0.76,0.89,0.94,0.98,0.91,0.17,0.69
Dahlia,Villarreal,0009739,0.58,0.48,0.36,0.94,0.46,0.19,0.39,0.09,0.55
Nikolai,Guevara,0009740,0.32,0.57,0.46,0.07,0.5,0.15,0.35,0.87,0.84
